 frequency       Tmag            Tphase         
 1.99526231e+05  1.07437064e+01 -9.02183201e+01 
 2.23872114e+05  9.74369783e+00 -9.02807370e+01 
 2.51188643e+05  8.74368402e+00 -9.03468790e+01 
 2.81838293e+05  7.74366422e+00 -9.04176240e+01 
 3.16227766e+05  6.74363737e+00 -9.04939104e+01 
 3.54813389e+05  5.74360205e+00 -9.05767508e+01 
 3.98107171e+05  4.74355637e+00 -9.06672443e+01 
 4.46683592e+05  3.74349791e+00 -9.07665918e+01 
 5.01187234e+05  2.74342353e+00 -9.08761111e+01 
 5.62341325e+05  1.74332929e+00 -9.09972559e+01 
 6.30957344e+05  7.43210159e-01 -9.11316333e+01 
 7.07945784e+05 -2.56940220e-01 -9.12810265e+01 
 7.94328235e+05 -1.25712986e+00 -9.14474177e+01 
 8.91250938e+05 -2.25736889e+00 -9.16330145e+01 
 1.00000000e+06 -3.25767006e+00 -9.18402794e+01 
 1.12201845e+06 -4.25804945e+00 -9.20719622e+01 
 1.25892541e+06 -5.25852735e+00 -9.23311367e+01 
 1.41253754e+06 -6.25912930e+00 -9.26212409e+01 
 1.58489319e+06 -7.25988757e+00 -9.29461231e+01 
 1.77827941e+06 -8.26084283e+00 -9.33100922e+01 
 1.99526231e+06 -9.26204638e+00 -9.37179750e+01 
 2.23872114e+06 -1.02635630e+01 -9.41751793e+01 
 2.51188643e+06 -1.12654747e+01 -9.46877651e+01 
 2.81838293e+06 -1.22678850e+01 -9.52625237e+01 
 3.16227766e+06 -1.32709250e+01 -9.59070654e+01 
 3.54813389e+06 -1.42747609e+01 -9.66299170e+01 
 3.98107171e+06 -1.52796037e+01 -9.74406290e+01 
 4.46683592e+06 -1.62857215e+01 -9.83498917e+01 
 5.01187234e+06 -1.72934556e+01 -9.93696604e+01 
 5.62341325e+06 -1.83032411e+01 -1.00513285e+02 
 6.30957344e+06 -1.93156328e+01 -1.01795636e+02 
 7.07945784e+06 -2.03313378e+01 -1.03233223e+02 
 7.94328235e+06 -2.13512542e+01 -1.04844281e+02 
 8.91250938e+06 -2.23765135e+01 -1.06648803e+02 
 1.00000000e+07 -2.34085198e+01 -1.08668535e+02 
 1.12201845e+07 -2.44489734e+01 -1.10926980e+02 
 1.25892541e+07 -2.54998738e+01 -1.13449666e+02 
 1.41253754e+07 -2.65635478e+01 -1.16265177e+02 
 1.58489319e+07 -2.76428874e+01 -1.19407218e+02 
 1.77827941e+07 -2.87420978e+01 -1.22916306e+02 
 1.99526231e+07 -2.98679582e+01 -1.26837001e+02 
 2.23872114e+07 -3.10308754e+01 -1.31207616e+02 
 2.51188643e+07 -3.22449210e+01 -1.36045233e+02 
 2.81838293e+07 -3.35268846e+01 -1.41330125e+02 
 3.16227766e+07 -3.48943848e+01 -1.46988190e+02 
 3.54813389e+07 -3.63618074e+01 -1.52871039e+02 
 3.98107171e+07 -3.79322821e+01 -1.58747559e+02 
 4.46683592e+07 -3.95863797e+01 -1.64340150e+02 
 5.01187234e+07 -4.12749092e+01 -1.69436377e+02 
 5.62341325e+07 -4.29288197e+01 -1.74040981e+02 
 6.30957344e+07 -4.44891452e+01 -1.78433495e+02 
 7.07945784e+07 -4.59346887e+01 -1.83031742e+02 
 7.94328235e+07 -4.72817833e+01 -1.88170933e+02 
 8.91250938e+07 -4.85618289e+01 -1.93991050e+02 
 1.00000000e+08 -4.98007927e+01 -2.00466513e+02 
 1.12201845e+08 -5.10116480e+01 -2.07486427e+02 
 1.25892541e+08 -5.21958158e+01 -2.14916110e+02 
 1.41253754e+08 -5.33473869e+01 -2.22627238e+02 
 1.58489319e+08 -5.44569609e+01 -2.30507490e+02 
 1.77827941e+08 -5.55143073e+01 -2.38460878e+02 
 1.99526231e+08 -5.65099738e+01 -2.46405070e+02 
 2.23872114e+08 -5.74361569e+01 -2.54268377e+02 
 2.51188643e+08 -5.82871103e+01 -2.61987350e+02 
 2.81838293e+08 -5.90592838e+01 -2.69505201e+02 
 3.16227766e+08 -5.97513097e+01 -2.76771075e+02 
 3.54813389e+08 -6.03638894e+01 -2.83740092e+02 
 3.98107171e+08 -6.08995970e+01 -2.90373949e+02 
 4.46683592e+08 -6.13626026e+01 -2.96641817e+02 
 5.01187234e+08 -6.17583239e+01 -3.02521161e+02 
 5.62341325e+08 -6.20930326e+01 -3.07998213e+02 
 6.30957344e+08 -6.23734541e+01 -3.13067896e+02 
 7.07945784e+08 -6.26063990e+01 -3.17733184e+02 
 7.94328235e+08 -6.27984597e+01 -3.22004020e+02 
 8.91250938e+08 -6.29557881e+01 -3.25895943e+02 
 1.00000000e+09 -6.30839541e+01 -3.29428637e+02 
 1.12201845e+09 -6.31878779e+01 -3.32624546e+02 
 1.25892541e+09 -6.32718183e+01 -3.35507652e+02 
 1.41253754e+09 -6.33394005e+01 -3.38102482e+02 
 1.58489319e+09 -6.33936692e+01 -3.40433332e+02 
 1.77827941e+09 -6.34371535e+01 -3.42523708e+02 
 1.99526231e+09 -6.34719354e+01 -3.44395949e+02 
 2.23872114e+09 -6.34997166e+01 -3.46070994e+02 
 2.51188643e+09 -6.35218800e+01 -3.47568255e+02 
 2.81838293e+09 -6.35395443e+01 -3.48905580e+02 
 3.16227766e+09 -6.35536107e+01 -3.50099266e+02 
 3.54813389e+09 -6.35648034e+01 -3.51164123e+02 
 3.98107171e+09 -6.35737025e+01 -3.52113541e+02 
 4.46683592e+09 -6.35807718e+01 -3.52959597e+02 
 5.01187234e+09 -6.35863814e+01 -3.53713144e+02 
 5.62341325e+09 -6.35908260e+01 -3.54383917e+02 
 6.30957344e+09 -6.35943396e+01 -3.54980630e+02 
 7.07945784e+09 -6.35971079e+01 -3.55511067e+02 
 7.94328235e+09 -6.35992773e+01 -3.55982175e+02 
 8.91250938e+09 -6.36009625e+01 -3.56400141e+02 
 1.00000000e+10 -6.36022531e+01 -3.56770466e+02 
 1.12201845e+10 -6.36032174e+01 -3.57098036e+02 
 1.25892541e+10 -6.36039068e+01 -3.57387181e+02 
 1.41253754e+10 -6.36043580e+01 -3.57641730e+02 
 1.58489319e+10 -6.36045952e+01 -3.57865063e+02 
 1.77827941e+10 -6.36046311e+01 -3.58060155e+02 
 1.99526231e+10 -6.36044681e+01 -3.58229615e+02 
 2.23872114e+10 -6.36040983e+01 -3.58375727e+02 
 2.51188643e+10 -6.36035030e+01 -3.58500481e+02 
 2.81838293e+10 -6.36026523e+01 -3.58605607e+02 
 3.16227766e+10 -6.36015035e+01 -3.58692607e+02 
 3.54813389e+10 -6.35999998e+01 -3.58762784e+02 
 3.98107171e+10 -6.35980681e+01 -3.58817280e+02 
 4.46683592e+10 -6.35956159e+01 -3.58857110e+02 
 5.01187234e+10 -6.35925296e+01 -3.58883212e+02 
 5.62341325e+10 -6.35886709e+01 -3.58896496e+02 
 6.30957344e+10 -6.35838749e+01 -3.58897916e+02 
 7.07945784e+10 -6.35779493e+01 -3.58888553e+02 
 7.94328235e+10 -6.35706755e+01 -3.58869722e+02 
 8.91250938e+10 -6.35618147e+01 -3.58843102e+02 
 1.00000000e+11 -6.35511198e+01 -3.58810892e+02 
 1.12201845e+11 -6.35383584e+01 -3.58775973e+02 
 1.25892541e+11 -6.35233490e+01 -3.58742085e+02 
 1.41253754e+11 -6.35060167e+01 -3.58713948e+02 
 1.58489319e+11 -6.34864693e+01 -3.58697304e+02 
 1.77827941e+11 -6.34650964e+01 -3.58698769e+02 
 1.99526231e+11 -6.34426837e+01 -3.58725396e+02 
 2.23872114e+11 -6.34205275e+01 -3.58783827e+02 
 2.51188643e+11 -6.34005199e+01 -3.58878949e+02 
 2.81838293e+11 -6.33851634e+01 -3.59012025e+02 
 3.16227766e+11 -6.33774632e+01 -3.59178461e+02 
 3.54813389e+11 -6.33806524e+01 -3.59365516e+02 
 3.98107171e+11 -6.33977212e+01 -3.59550485e+02 
 4.46683592e+11 -6.34307614e+01 -3.59700044e+02 
 5.01187234e+11 -6.34801852e+01 -3.59771443e+02 
 5.62341325e+11 -6.35439376e+01 -3.59716179e+02 
 6.30957344e+11 -6.36168776e+01 -3.59486464e+02 
 7.07945784e+11 -6.36905657e+01 -3.59044305e+02 
 7.94328235e+11 -6.37537187e+01 -3.58372093e+02 
 8.91250938e+11 -6.37935343e+01 -3.57482291e+02 
 1.00000000e+12 -6.37978539e+01 -3.56422671e+02 
